Farm,Date Sampled,Site,Rep,Plot,Start ,T_Air,T_5cm,T_10cm,AVG_Moist,AVG_Depth,umol_CO2 T0,umol_CO2 T5,umol_CO2 T10,umol_CO2 T15,umol_CO2 T20,ppm_N2O T0,ppm_N2O T5,ppm_N2O T10,ppm_N2O T15,ppm_N2O T20
FRF,6/17/2016,GRAZ,2,A,12:28,23.3,29.2,24.4,21.53,15.27,146.4467226,226.7478715,316.679175,432.1739737,492.5855266,1777.154744,1781.777892,1966.093446,1783.595984,1781.985674
FRF,6/23/2016,GRAZ,2,A,9:25,21.1,20.6,18.7,13.1,15.64,217.7807692,249.3154259,267.6357612,371.6853283,494.4252316,1898.068614,1852.456173,1798.997331,1840.40734,1864.058235
FRF,6/30/2016,GRAZ,2,A,12:04,25.1,29.4,26.6,12.83,14.9,104.7186889,179.1367034,301.5420638,391.9053525,456.5147756,1525.609796,1587.58188,1547.831625,1592.70631,1559.684864
FRF,7/6/2016,GRAZ,2,A,10:56,28.3,28.2,23.7,7.1,15.22,112.519877,168.2476643,207.9859559,282.6803406,306.345422,1727.695586,1873.758227,1755.311329,1701.711828,1706.319785
FRF,7/15/2016,GRAZ,2,A,11:26,27.9,29.3,25.5,8.9,15.47,123.0137016,196.1898986,333.2718409,366.0765514,405.1536536,1819.948841,1772.707444,1864.631225,1782.040317,1801.032212
FRF,7/23/2016,GRAZ,2,A,8:55,27,25.9,24.1,9.47,16.12,124.4974184,178.3188392,247.9408342,294.5593882,320.0495332,600.7236368,573.0017099,610.829393,610.5078462,608.302954
FRF,7/28/2016,GRAZ,2,A,12:44,33.4,33.8,27.9,5.93,15.88,133.0067488,169.4368539,191.3114628,219.2399124,236.31622,684.1913877,676.977529,663.4228263,657.8631008,658.8280119
FRF,8/3/2016,GRAZ,2,A,12:08,23.1,29.4,24.6,22.33,16,117.1995955,213.2472738,276.3221756,348.4572157,469.9436293,639.1620217,636.3751119,641.0986879,653.8051076,656.5447817
FRF,8/13/2016,GRAZ,2,A,11:52,29.9,29,27.3,21.83,16.03,108.8292986,232.3655754,408.7706267,449.1520566,542.3862789,722.7615587,723.5471212,723.5471212,715.6914959,723.4489259
FRF,8/16/2016,GRAZ,2,A,8:19,18.1,22.6,23.2,24.1,16.19,135.1489615,217.815123,311.6422263,380.8524107,431.6181427,704.3423342,777.8110084,775.6297522,776.7203803,785.346257
FRF,8/26/2016,GRAZ,2,A,15:24,29.1,28.5,26.2,22.73,16.22,121.67058,221.2406149,314.9202666,424.6769046,522.0812837,701.453521,755.9837305,748.1299524,752.4584551,747.5944675
FRF,9/2/2016,GRAZ,2,A,11:53,21.9,25,22.1,14.93,15.32,149.1745312,294.0447336,260.7842068,327.9330888,386.8674833,335.2020979,278.4837472,270.8363291,285.0841973,286.495328
FRF,9/9/2016,GRAZ,2,A,10:05,27.2,23.7,22.3,11.3,15.68,120.6206921,214.988319,296.0339326,392.5766998,519.0233195,576.9719092,396.6826144,403.7485329,419.7227106,421.9551941
FRF,9/14/2016,GRAZ,2,A,15:12,25.9,24.7,22.7,15.57,15.72,141.8542524,158.1715369,156.0942442,181.7342577,188.3976506,341.6589533,288.9691948,272.0216564,344.106418,312.1508414
FRF,9/22/2016,GRAZ,2,A,10:30,20.3,20,19,18,14.4,108.4848034,173.7975908,248.0383301,271.7297044,313.5364545,344.5748611,391.6999564,366.5043609,376.1753975,372.251841
FRF,9/30/2016,GRAZ,2,A,9:24,11.1,13.6,14.3,19.33,15.62,123.2327603,117.9193574,145.7727751,186.0595557,212.0840442,600.9310807,432.3407989,442.440464,451.8915268,465.2342037
FRF,10/5/2016,GRAZ,2,A,14:55,18.2,21,18.8,27.27,15.97,116.3872439,159.1472625,199.0298463,246.2130843,232.8029001,653.9957781,657.4925986,656.5970714,667.2154654,677.1515531
FRF,10/14/2016,GRAZ,2,A,12:58,11.1,16.4,13.9,20.87,15.9,124.031082,143.1361059,211.3797578,191.0952469,216.4908681,599.0281753,607.6859113,645.6739369,604.5496906,615.2835164
FRF,10/19/2016,GRAZ,2,A,13:10,21.4,20.5,18,20.3,14.96,127.3002154,152.9479933,195.2269828,259.179181,289.0720744,463.4593977,463.9773788,478.7502,477.5484838,478.667323
FRF,10/30/2016,GRAZ,2,A,12:52,16,13.6,10.9,29.87,15.28,110.2707532,137.4002302,191.4991093,198.3311017,229.1358961,520.9031517,556.7778855,547.5374238,554.8545315,567.649017
FRF,6/1/2017,GRAZ,2,A,12:42,18.9,18.6,17.2,39.9,15.47,131.3662298,189.9300728,281.3685606,272.6036255,278.6760642,1,1,1,1,1
FRF,6/8/2017,GRAZ,2,A,10:31,20.3,20.5,17.5,43.4,15,135.6051181,233.7896669,313.7811171,270.7630857,324.5342781,607.8184823,635.491005,614.5636597,627.578393,634.4965237
FRF,6/13/2017,GRAZ,2,A,11:19,26,28.1,24.8,37.3,15.61,130.2525013,151.3398268,438.8754054,629.3117279,506.6340674,658.482648,720.6238753,686.662407,692.3955304,737.8232454
FRF,6/22/2017,GRAZ,2,A,1:12,22.1,26.6,24,37.77,16.22,249.9711611,443.8816689,492.2998706,836.1312047,825.1883913,646.4428622,678.1752866,708.013238,658.9148101,689.8052465
FRF,7/6/2017,GRAZ,2,A,1:04,28.8,22.5,21.9,34.07,14.88,230.3453418,208.0672721,264.6430339,421.552581,663.7860175,,640.3891713,643.1418162,633.8789474,650.8754379
FRF,7/11/2017,GRAZ,2,A,10:42,24.2,24.5,23,34.63,16.39,1,1,1,1,1,465.3540067,280.2360363,615.2386922,500.5156792,1045.056123
FRF,7/20/2017,GRAZ,2,A,11:58,31.3,27,25,27.43,16.19,236.09189,334.2810138,424.0989429,483.5551711,517.1128405,661.4781552,663.2634703,657.6974878,687.0501692,678.8062139
FRF,7/26/2017,GRAZ,2,A,12:52,21.6,24,21.4,33.07,16.11,322.6074377,572.2975597,529.7229025,512.2833486,878.6958912,531.9553259,618.1500369,663.237415,564.9243573,592.606463
FRF,8/1/2017,GRAZ,2,A,9:53,25,21.2,20.3,25.57,16.16,110.2272088,225.9233671,312.3782493,404.6068362,553.2955925,306.0535177,589.5949719,588.7610265,573.8691434,551.0547785
FRF,8/9/2017,GRAZ,2,A,2:02,23.7,23.7,21.8,31.77,15.94,310.1718304,319.2046534,355.7336167,405.8828273,460.3732845,622.4782323,647.879702,645.0573165,628.3795839,685.1865069
FRF,8/17/2017,GRAZ,2,A,10:19,26.9,21.2,20.4,33.23,15.27,173.0570043,242.5335558,358.7477011,494.304382,550.6249484,630.6366334,531.0571328,666.7025862,660.5666903,677.5692109
FRF,8/23/2017,GRAZ,2,A,12:07,21.6,26.9,24.9,30.73,16.33,138.8167333,402.5673549,401.0181404,483.5421523,563.6919616,789.5276339,668.2675318,704.635127,699.3652172,662.1627848
FRF,9/7/2017,GRAZ,2,A,11:32,18.4,19.3,18.2,36.7,14.76,255.1162207,288.2832158,354.6741487,438.0296579,563.7768969,539.5000614,575.7654368,570.8617976,563.5332819,563.5871681
FRF,9/13/2017,GRAZ,2,A,12:48,19.1,18.9,17.7,33.03,14.41,154.2350326,264.1920469,354.3291274,479.0885817,562.6023482,554.0380415,568.0016126,574.6618686,575.6264574,578.7498877
FRF,9/21/2017,GRAZ,2,A,9:54,21.9,19.3,19,30.2,14.97,269.6690659,420.6338446,481.4480502,541.7646527,535.0203538,594.4298528,585.0322689,585.5517333,596.5549346,584.4655804
FRF,10/13/2017,GRAZ,2,A,12:32,14.4,14.3,13,31.77,16.57,296.588997,289.4091711,334.3010927,360.9072703,399.8440186,633.5133944,614.0680283,1,1,1
FRF,5/20/2016,GRAZ,2,B,11:50,18.4,19.4,15.9,30.67,14.79,199.3320606,122.073902,450.4250219,619.787953,697.8089603,1584.330612,,1604.409928,1613.931781,1580.648446
FRF,5/26/2016,GRAZ,2,B,14:36,28,26.5,22.7,27.63,16.03,205.3707845,469.8210172,675.1334374,973.7118098,1164.895993,1909.820932,1957.307346,1902.462677,1873.728406,1884.380763
FRF,6/3/2016,GRAZ,2,B,13:34,22,24.3,21.2,20.47,16.34,183.8740149,380.6795014,464.6088605,744.5941813,849.7019769,1863.873014,1883.01225,1812.019038,1734.317557,1742.551879
FRF,6/9/2016,GRAZ,2,B,10:06,14.4,19.7,18.4,28.7,16.27,135.637489,213.8336281,330.7945555,367.8356542,470.5488035,2086.974057,2134.987973,2362.332007,2354.839663,2398.664158
FRF,6/17/2016,GRAZ,2,B,12:28,23.3,27.9,23.6,19.53,15.5,148.6849912,249.0820936,315.6224714,408.2113175,451.0127112,1804.316498,1808.852087,1810.144203,1831.029008,1905.154246
FRF,6/23/2016,GRAZ,2,B,9:25,21.1,21.2,18.8,13.03,14.64,203.8601235,255.0507079,342.6674554,390.1421952,417.9986605,1776.743205,1759.54422,1756.459903,1725.564462,1768.875584
FRF,6/30/2016,GRAZ,2,B,12:04,25.1,29,25,11.73,15.86,111.4344289,232.5313428,312.8881827,446.5295997,505.3232237,1623.449052,1688.783924,1686.643468,1670.590048,1692.911946
FRF,7/6/2016,GRAZ,2,B,10:56,28.3,31,24.2,8.3,15.21,112.4377457,194.156789,249.932781,258.5909214,312.6781577,1726.434495,1676.327563,1685.824537,1717.545071,1710.478299
FRF,7/15/2016,GRAZ,2,B,11:26,27.9,27.7,25.3,12.27,15.23,121.1578915,191.3354882,300.4289734,334.1396162,419.2426126,1792.492717,1762.025435,1773.515529,1812.557139,1813.866763
FRF,7/23/2016,GRAZ,2,B,8:55,27,25.7,23.6,8.83,16.12,124.4974184,208.0906883,275.5804061,312.2692939,383.8920852,600.7236368,600.6777015,599.5752554,614.8257603,584.8759735
FRF,7/28/2016,GRAZ,2,B,12:44,33.4,30.8,26.7,6.33,16.39,137.2882817,178.7437893,239.6135145,257.7769843,311.3481692,706.2157431,680.4153293,687.2685642,703.6072454,707.63856
FRF,8/3/2016,GRAZ,2,B,12:08,23.1,26.5,23.8,23.87,15.73,115.2462689,218.9927955,317.0992867,439.261003,502.0433556,628.5093214,633.8044502,630.7388493,635.7552871,652.6160918
FRF,8/13/2016,GRAZ,2,B,11:52,29.9,28,26.6,21.53,15.87,107.6980169,224.440906,376.0948957,419.5255279,535.6252346,715.2484447,710.4383033,713.0620168,718.5523803,719.7184752
FRF,8/16/2016,GRAZ,2,B,8:19,18.1,22.6,23.1,23.33,15.29,127.6355326,189.2620058,232.8811907,332.5942977,373.9453486,665.1853479,717.3406027,727.8512443,722.162857,715.9360626
FRF,8/26/2016,GRAZ,2,B,15:24,29.1,26.8,24.8,21.33,16.68,125.0873566,208.1986754,327.5417051,419.7496057,452.3581456,721.1518733,759.6425687,761.2482592,758.8626619,765.0101627
FRF,9/2/2016,GRAZ,2,B,11:53,21.9,24.8,21.5,14.93,16.37,159.3430635,216.2642395,237.6883893,264.0219201,306.0511363,358.051262,286.672323,300.9189369,308.0179321,309.4280065
FRF,9/9/2016,GRAZ,2,B,10:05,27.2,24.2,21.9,11.87,15.6,120.0222904,216.068884,335.1425481,358.0490579,466.0196668,574.1095397,391.0482622,401.2710527,413.6074158,419.7324633
FRF,9/14/2016,GRAZ,2,B,15:12,25.9,24.7,22.7,11.27,15.74,142.0547531,209.1697671,301.0214145,352.3889961,397.6314596,342.1418635,256.590743,307.1815137,287.7128533,318.6499882
FRF,9/22/2016,GRAZ,2,B,10:30,20.3,19.6,18.8,20.93,14.64,110.3263664,167.9537693,273.7144052,378.8449686,387.9621719,350.4241257,384.0708813,372.3376537,378.4415203,394.6394135
FRF,9/30/2016,GRAZ,2,B,9:24,11.1,13.3,13.8,18.2,15.59,122.969817,125.67108,176.8890346,213.6016538,257.1623093,599.6488664,438.5377105,453.839803,454.5794812,459.965263
FRF,10/5/2016,GRAZ,2,B,14:55,18.2,18.6,17.5,25.5,16.33,119.0600198,152.9514987,215.5388127,286.7376153,317.0900325,669.0144702,664.390384,670.2795504,667.836637,673.0714515
FRF,10/14/2016,GRAZ,2,B,12:58,11.1,13,12.3,18.77,16.1,125.5912214,151.6504115,187.0820032,233.7820691,237.0276596,606.5631209,606.1158434,597.885938,621.5469161,610.2307961
FRF,10/19/2016,GRAZ,2,B,13:10,21.4,19.6,17.4,22.83,16.08,136.8524604,174.7207651,225.090211,291.0649309,312.2333186,498.2360687,491.1084023,497.7460416,501.2653269,491.0193065
FRF,10/30/2016,GRAZ,2,B,12:52,16,12.4,9.9,26.67,14.22,102.6520466,142.6536562,178.4172768,205.8360526,226.1199861,484.9134794,484.0182455,497.3689072,489.9345738,490.9465773
FRF,6/1/2017,GRAZ,2,B,12:43,18.9,21.8,19.9,38.23,15.47,131.3662298,171.6145501,229.3354535,845.3197102,859.9361193,1,1,1,1,1
FRF,6/8/2017,GRAZ,2,B,10:30,20.3,21,17.4,43.67,15.13,136.8104969,201.0605022,249.3743756,369.9171908,398.2348059,613.2213133,631.2374707,645.1530984,622.294826,652.0891009
FRF,6/13/2017,GRAZ,2,B,11:20,26,31.1,26.7,36.4,15.69,130.9014462,313.3667137,452.1962876,400.9705527,771.7387142,661.7633444,672.066022,710.2005775,671.1871206,680.4155854
FRF,6/22/2017,GRAZ,2,B,1:11,22.1,27,24.4,35.57,13.71,211.2769951,327.0804244,504.14939,763.8432997,730.1417344,546.4215276,551.1362281,563.4122408,578.8462133,582.137608
FRF,7/6/2017,GRAZ,2,B,1:03,28.8,22.8,22.1,31.33,15.28,236.5383457,245.0673753,311.9773665,439.3882831,565.8922048,,667.7914255,654.5106484,469.0284442,669.85533
FRF,7/11/2017,GRAZ,2,B,10:41,24.2,25.1,23.6,30.6,14.79,1,1,1,1,1,419.9228359,436.5304479,455.6582812,457.5322919,501.9915802
FRF,7/20/2017,GRAZ,2,B,11:59,31.3,30.5,27.4,24.9,14.66,213.7304069,272.554988,353.1348675,439.3134625,577.5301629,598.8261405,591.6482279,654.3004713,629.1540094,647.5028455
FRF,7/26/2017,GRAZ,2,B,12:51,21.6,26.7,23.5,32.03,15.83,317.0452405,358.1396697,570.6616826,1049.314235,1272.158434,522.7836824,728.1626198,586.7091902,678.4817,666.397152
FRF,8/1/2017,GRAZ,2,B,9:54,25,23.4,22,27.4,14.89,101.5849104,254.4546215,356.1825984,518.9049688,608.9749401,282.0575747,559.2883119,601.4493428,533.5415365,620.9378402
FRF,8/9/2017,GRAZ,2,B,2:01,23.7,24.8,22.8,29.27,14.74,286.8278878,288.3864141,343.9855282,260.665659,533.2326543,575.6296964,692.2241318,808.0593034,919.4338007,1117.45927
FRF,8/17/2017,GRAZ,2,B,10:20,26.9,20.6,19.7,33.6,15.74,178.4729076,290.7843921,486.1351067,630.5113045,831.9932876,650.3727144,678.196248,708.7248474,737.5627807,759.7829638
FRF,8/23/2017,GRAZ,2,B,12:05,21.6,26.1,24.4,34.57,15.49,131.6398138,218.5328317,335.7338954,447.1480633,564.2595466,748.7085181,811.5477642,647.522488,655.5876826,672.0644298
FRF,9/7/2017,GRAZ,2,B,11:31,18.4,20.1,19,33.33,15,259.3425436,671.6966654,433.4373264,464.8338764,525.6454895,548.4375624,558.8455414,571.6637892,597.7932944,606.9413602
FRF,9/13/2017,GRAZ,2,B,12:49,19.1,20,18.4,29.63,15.31,163.8672898,270.4723895,310.6337857,401.901636,493.6358614,588.6387211,608.6472894,608.5496866,607.6712617,621.9700678
FRF,9/21/2017,GRAZ,2,B,9:53,21.9,20.1,19.6,27.83,15.78,284.2836478,403.2065764,446.0808424,481.6860609,550.4703596,626.6446852,613.9997211,610.3655385,598.4673242,611.4109883
FRF,10/13/2017,GRAZ,2,B,12:31,14.4,14.7,13.4,29.73,15.28,273.5143332,305.109137,322.431748,346.4807803,346.2316536,584.2259673,601.3871904,606.8344326,620.6212579,613.4868168
FRF,5/20/2016,GRAZ,2,C,11:50,18.4,17.2,14.7,36.1,14.87,200.3803885,361.1831371,473.8852115,512.778269,495.0346998,1592.66293,1601.960137,1629.938514,1621.783576,1702.08947
FRF,5/26/2016,GRAZ,2,C,14:36,28,21.7,19.3,32.03,13.71,175.6254664,354.1408917,496.3141662,653.6516407,799.3050175,1633.207921,1604.257514,1643.914938,1628.354399,1612.647522
FRF,6/3/2016,GRAZ,2,C,13:34,22,20.8,19.1,28.3,14.59,164.1241207,501.1486706,692.9858347,828.6565622,926.0532083,1663.674553,1601.186432,1570.197772,1716.202034,1599.256735
FRF,6/9/2016,GRAZ,2,C,10:06,14.4,18.1,17.2,35.53,13.99,116.6445346,220.3939129,293.421975,352.8538393,460.8531491,1794.740668,2024.064889,1783.649491,1891.290469,1786.932578
FRF,6/17/2016,GRAZ,2,C,12:28,23.3,24.1,20.8,30.03,14.42,138.3463216,266.6807557,374.3448526,521.3225469,581.5988483,1678.855064,1689.577345,1709.476131,1744.292874,1751.629171
FRF,6/23/2016,GRAZ,2,C,9:25,21.1,18.8,16.9,23.4,13.4,186.5366532,169.5679328,203.1024344,345.2086766,400.9953823,1625.760474,1589.286871,1628.917534,1606.076687,1605.14392
FRF,6/30/2016,GRAZ,2,C,12:04,25.1,21.7,20.5,22.9,15.63,109.8726289,189.2304186,285.9541835,425.1734485,477.8702005,1600.695737,1665.315909,1692.575974,1645.191197,1617.755261
FRF,7/6/2016,GRAZ,2,C,10:56,28.3,22.2,20.2,14.7,15.44,114.1625029,234.9956445,372.0198537,454.7110867,515.6160438,1752.91742,1718.307757,1727.008873,1741.456621,1748.729196
FRF,7/15/2016,GRAZ,2,C,11:26,27.9,24.7,22.5,14.57,15.07,119.8323128,208.7986479,338.8616386,380.9450924,534.4420481,1772.881199,1742.869455,1741.745236,1815.503741,1770.046213
FRF,7/23/2016,GRAZ,2,C,8:55,27,21.9,21.1,14.6,14.46,111.6272511,195.3949332,260.0851318,312.079219,,538.6226405,523.7542752,515.9700063,550.3608237,536.2338173
FRF,7/28/2016,GRAZ,2,C,12:44,33.4,25.9,22.8,9.43,14.56,121.9306095,160.1183034,206.3851928,237.6669813,288.221064,627.2153379,615.547596,614.1575762,613.525749,622.8346695
FRF,8/3/2016,GRAZ,2,C,12:08,23.1,22.9,20.9,24.93,15.28,111.909336,227.8469822,329.1691827,405.967987,527.133174,610.3109583,637.9594595,642.199197,665.0667176,673.7266071
FRF,8/13/2016,GRAZ,2,C,11:52,29.9,25.5,23.9,21.27,16.43,111.5443746,275.4562999,386.3489776,459.2381574,607.135103,740.7930321,749.5491554,791.0652573,803.7465394,829.612329
FRF,8/16/2016,GRAZ,2,C,8:19,18.1,21.7,22.1,26.33,15.93,133.0155187,212.9021485,289.1271926,363.3806138,442.2841934,693.2236837,747.8700919,742.8933654,760.7022395,764.2152229
FRF,8/26/2016,GRAZ,2,C,15:24,29.1,25.6,23.2,22.53,14.37,107.7534657,184.7285813,261.8191284,308.5378469,386.1123188,621.2187689,651.0955239,667.1404478,681.3279545,695.9501758
FRF,9/2/2016,GRAZ,2,C,11:53,21.9,21.7,19.6,18.63,15.48,150.6889935,201.1589078,275.4864468,324.150579,358.9736095,338.6051649,361.0905982,450.2506293,495.5433732,591.8766713
FRF,9/9/2016,GRAZ,2,C,10:05,27.2,23,21,17.33,16.41,126.2627656,246.1282882,370.4751036,489.4467835,,603.9599645,413.2409951,418.9584803,447.7727904,469.0091639
FRF,9/14/2016,GRAZ,2,C,15:12,25.9,22.9,20.7,13.27,16.32,147.2677716,184.7941288,272.5049566,380.8177752,425.3399539,354.6975282,293.0455682,295.3946709,358.3889753,369.271553
FRF,9/22/2016,GRAZ,2,C,10:30,20.3,18.8,17.9,19.47,15.17,114.2606147,234.6237492,349.911565,494.3183246,596.1258709,362.920282,452.8513201,543.8098862,608.4548003,696.4201327
FRF,9/30/2016,GRAZ,2,C,9:24,11.1,13.9,14.5,19.4,15.66,123.4957036,132.5589721,180.3415096,230.326808,269.7803308,602.2132949,609.6881371,838.8547281,1028.604294,1186.690243
FRF,10/5/2016,GRAZ,2,C,14:55,18.2,18.1,16.9,28.47,15.84,115.4963186,171.8474723,254.9597795,360.1052153,453.0520805,648.9895473,633.9244394,643.8691033,649.2011359,647.2545208
FRF,10/14/2016,GRAZ,2,C,12:58,11.1,13.7,12.6,21.5,16.62,129.6649187,162.5326547,183.2160603,208.8735151,251.0972004,626.2377011,625.1525053,639.3062288,642.4925483,617.9255633
FRF,10/19/2016,GRAZ,2,C,13:10,21.4,19,16.4,25.8,15.13,128.8134423,191.241175,250.1398643,300.855553,343.4828137,468.9685733,467.4171236,466.2430537,469.3249874,478.3611332
FRF,10/30/2016,GRAZ,2,C,12:52,16,10.6,9.3,30.63,14.78,106.6618922,142.1193333,166.6515472,202.5053685,262.8046955,503.8554122,503.2083138,512.5507969,520.2350904,523.632357
FRF,6/1/2017,GRAZ,2,C,12:44,18.9,16.7,15.1,44.83,15.09,128.1575718,156.4608025,236.8355903,286.3123521,312.8112019,1,1,1,1,1
FRF,6/8/2017,GRAZ,2,C,10:32,20.3,17.5,15.2,47.8,16.26,146.9557687,302.6923358,202.2327628,422.0913436,458.3354901,658.6951405,672.7523976,705.2715192,705.3652343,732.355168
FRF,6/13/2017,GRAZ,2,C,11:21,26,24.5,21.5,42.6,16.48,137.4836011,295.2012184,271.013905,537.2459775,622.9579569,695.03898,711.1418675,748.7836489,789.7588306,828.067292
FRF,6/22/2017,GRAZ,2,C,1:10,22.1,26.3,23,44.87,15.81,243.6362755,460.3295063,590.0060692,819.6377358,799.1207454,630.1629873,651.9102121,683.9155618,701.5595367,725.9225833
FRF,7/6/2017,GRAZ,2,C,1:05,28.8,21.4,20.5,39.73,15.66,242.3872939,306.0863168,384.9976316,574.2414546,650.2245292,,683.2006396,698.3270531,703.6144013,709.9592191
FRF,7/11/2017,GRAZ,2,C,10:40,24.2,22.5,21.5,39.6,16.76,1,1,1,1,1,475.7653167,525.4779911,626.9533473,583.610338,617.2890276
FRF,7/20/2017,GRAZ,2,C,12:00,31.3,25.6,23.8,34.73,16.02,233.661294,305.7403452,400.1217837,765.1451043,333.0093003,654.6681536,637.0507712,694.6840367,728.1518663,749.5109935
FRF,7/26/2017,GRAZ,2,C,12:50,21.6,24.1,21.1,37.8,16.21,324.6098287,491.835185,756.2777378,1486.584524,1974.898798,535.2571176,667.2942887,679.5476251,734.1795736,720.8503345
FRF,8/1/2017,GRAZ,2,C,9:55,25,21,19.9,34.6,15.72,107.270633,290.4772043,340.869238,394.5106279,522.107672,297.8443793,624.6779921,646.8224476,720.5020364,756.8490877
FRF,8/9/2017,GRAZ,2,C,2:00,23.7,25.5,22,37.63,14.54,282.9372307,275.1855241,316.4271943,364.4143608,427.6890155,567.821607,670.5233973,758.9948575,749.9604703,568.5237615
FRF,8/17/2017,GRAZ,2,C,10:21,26.9,20.3,19.5,40.3,15.38,174.3165167,304.2605959,495.1804422,733.640516,788.2483354,635.2264197,676.0841214,725.8116244,795.8264389,875.2772122
FRF,8/23/2017,GRAZ,2,C,12:06,21.6,25.8,23.5,38.5,16.07,136.5503377,228.5059737,327.6228005,489.7035916,574.0334268,776.6373868,684.8161571,758.3655267,815.798705,527.6576298
FRF,9/7/2017,GRAZ,2,C,11:30,18.4,19.2,18,38.27,14.89,257.4214878,415.2877684,507.5686932,624.790528,653.5943398,544.3750619,580.8050173,585.0461166,532.9023446,593.8001805
FRF,9/13/2017,GRAZ,2,C,12:50,19.1,18.6,17,39.97,14.74,157.8025353,285.0668187,383.8833904,424.7130198,561.7782334,566.853108,587.7189942,629.4977618,628.8398284,587.3900275
FRF,9/21/2017,GRAZ,2,C,9:55,21.9,19.2,18.9,37.6,14.23,256.4558823,319.9816625,447.3881392,492.6526343,532.7750692,565.3041139,573.3430338,567.6843528,585.1993179,602.5346424
FRF,10/13/2017,GRAZ,2,C,12:30,14.4,14,12.9,38.43,15.34,274.7078503,285.3169161,323.7998007,359.8973137,382.5555647,586.775317,679.0078635,678.6205352,666.3228624,658.4310487
FRF,5/20/2016,HAY,3,A,13:56,23.1,21.4,16.3,22.07,16.1,219.4724014,368.4030867,606.9797009,654.517473,834.8173605,1962.811054,2074.388429,1875.777265,1889.323492,1845.534527
FRF,5/26/2016,HAY,3,A,11:59,27.3,24.4,18.7,21.93,14.4,207.809209,374.3389199,557.2275148,753.9535817,833.9303481,1703.059838,1703.328795,1690.828691,1705.582912,1676.202544
FRF,6/3/2016,HAY,3,A,11:56,21.9,19.6,18.5,11.7,14.79,212.4850107,315.3401228,403.3853067,543.7707994,606.3138083,1437.25378,1394.792649,1450.90584,1379.850631,1519.945489
FRF,6/9/2016,HAY,3,A,12:05,18.6,20.3,18,25.8,15.63,126.9182446,195.8639479,264.1640359,322.9800859,330.6674117,2090.807329,1971.007466,1996.814319,2048.208158,2048.263124
FRF,6/17/2016,HAY,3,A,9:51,20.6,21.3,18.6,15.7,15.33,136.585122,197.8925158,233.9236908,288.9936246,304.328244,1789.63684,1855.504391,1789.115117,1791.306354,1980.378833
FRF,6/23/2016,HAY,3,A,12:29,28.7,28.5,22.3,16.47,16.02,131.1856701,206.2041088,273.0104698,362.5583853,439.3145147,1924.113246,2048.311819,1859.45449,2058.320914,2432.603883
FRF,6/30/2016,HAY,3,A,9:28,22,21.5,20.4,11.67,14.87,133.4059296,188.7140981,243.5334381,260.4761317,316.3789575,1585.559354,1606.297928,1602.045086,1586.371694,1599.15411
FRF,7/6/2016,HAY,3,A,12:02,33.2,28.7,22.9,9.23,15.62,131.3815139,210.9114348,306.7167719,353.883798,372.7420171,1769.942192,1791.567707,1778.415059,1775.59077,1776.017697
FRF,7/15/2016,HAY,3,A,9:11,24.5,23.2,22.6,12.17,15.52,133.9197134,238.1196664,277.4295531,362.7036646,498.0085411,763.0480008,812.3858183,789.5653662,780.2546217,800.0627742
FRF,7/23/2016,HAY,3,A,7:56,24.4,21.4,21.8,9.87,15.21,111.4102174,171.0138114,230.3045823,259.2137547,288.8025084,594.5989408,602.2266626,604.6536649,606.9506493,608.2508292
FRF,7/28/2016,HAY,3,A,9:27,28,23.5,21.9,6.17,15.96,144.4902338,158.3785998,168.2471641,182.5609836,209.4379059,815.0439122,828.8026033,1087.286329,1033.24446,923.5058964
FRF,8/3/2016,HAY,3,A,9:52,20.5,20.8,20.3,21.17,15.22,122.2487001,184.7294893,253.2662084,301.4869557,347.5217389,642.3244313,630.5117172,633.8565359,633.2214438,644.6954421
FRF,8/13/2016,HAY,3,A,9:27,25.9,25.5,24.6,22.47,17.14,129.2453845,244.2587738,374.3338471,440.4537287,536.4919025,203.5612733,149.2705095,150.0238006,155.4582576,155.9425162
FRF,8/20/2016,HAY,3,A,8:55,19.9,20.7,21.3,24.2,16.11,137.5152149,217.2656629,299.5123262,342.5901889,430.7004451,609.7472351,589.7553213,589.4851603,581.0201157,597.5224499
